,day,hour,temp
4140,20,700.0,21.200001
4141,20,800.0,20.4
4142,20,900.0,18.6
4143,20,1000.0,17.200001
4144,20,1100.0,17.200001
4145,20,1200.0,17.299999
4146,20,1300.0,18.0
4147,20,1400.0,19.700001
4148,20,1500.0,18.9
4149,20,1600.0,17.1
4150,20,1700.0,17.299999
4151,20,1800.0,17.6
4152,20,1900.0,18.0
4153,20,2000.0,17.6
4154,20,2100.0,17.799999
4155,20,2200.0,18.0
4156,20,2300.0,19.4
4157,21,0.0,19.799999
4158,21,100.0,20.5
4159,21,200.0,19.0
4160,21,300.0,18.700001
4161,21,400.0,18.0
4162,21,500.0,16.4
4163,21,600.0,16.200001
4164,21,700.0,16.1
4165,21,800.0,16.0
4166,21,900.0,16.0
4167,21,1000.0,15.8
4168,21,1100.0,15.5
4169,21,1200.0,15.5
4170,21,1300.0,15.3
4171,21,1400.0,15.3
4172,21,1500.0,15.1
4173,21,1600.0,15.1
4174,21,1700.0,15.1
4175,21,1800.0,15.0
4176,21,1900.0,15.2
4177,21,2000.0,15.4
4178,21,2100.0,15.6
4179,21,2200.0,15.7
4180,21,2300.0,16.1
4181,22,0.0,16.1
4182,22,100.0,16.4
4183,22,200.0,16.700001
4184,22,300.0,16.6
4185,22,400.0,16.700001
4186,22,500.0,16.700001
4187,22,600.0,17.0
4188,22,700.0,16.9
4189,22,800.0,16.4
4190,22,900.0,17.1
4191,22,1000.0,17.200001
4192,22,1100.0,15.7
4193,22,1200.0,15.6
4194,22,1300.0,15.7
4195,22,1400.0,15.7
4196,22,1500.0,15.7
4197,22,1600.0,15.8
4198,22,1700.0,16.299999
4199,22,1800.0,16.1
4200,22,1900.0,14.3
4201,22,2000.0,14.5
4202,22,2100.0,15.9
4203,22,2200.0,17.799999
4204,22,2300.0,18.9
4205,23,0.0,19.799999
4206,23,100.0,20.299999
4207,23,200.0,20.5
4208,23,300.0,20.4
4209,23,400.0,20.9
4210,23,500.0,20.9
4211,23,600.0,22.5
4212,23,700.0,21.4
4213,23,800.0,17.299999
4214,23,900.0,14.8
4215,23,1000.0,13.8
4216,23,1100.0,12.9
4217,23,1200.0,12.4
4218,23,1300.0,11.6
4219,23,1400.0,11.2
4220,23,1500.0,10.7
4221,23,1600.0,10.2
4222,23,1700.0,10.2
4223,23,1800.0,10.0
4224,23,1900.0,9.0
4225,23,2000.0,9.9
4226,23,2100.0,11.3
4227,23,2200.0,12.4
4228,23,2300.0,14.3
4229,24,0.0,18.5
4230,24,100.0,21.700001
4231,24,200.0,23.200001
4232,24,300.0,23.700001
4233,24,400.0,24.299999
4234,24,500.0,24.0
4235,24,600.0,24.4
4236,24,700.0,23.299999
4237,24,800.0,19.0
4238,24,900.0,15.7
4239,24,1000.0,14.3
4240,24,1100.0,13.4
4241,24,1200.0,12.7
4242,24,1300.0,11.8
4243,24,1400.0,11.3
4244,24,1500.0,10.9
4245,24,1600.0,10.5
4246,24,1700.0,10.1
4247,24,1800.0,9.8
4248,24,1900.0,9.5
4249,24,2000.0,10.0
4250,24,2100.0,10.1
4251,24,2200.0,12.4
4252,24,2300.0,15.5
4253,25,0.0,18.6
4254,25,100.0,21.6
4255,25,200.0,23.0
4256,25,300.0,24.0
4257,25,400.0,23.9
4258,25,500.0,24.299999
4259,25,600.0,24.0
4260,25,700.0,21.200001
4261,25,800.0,19.5
4262,25,900.0,17.700001
4263,25,1000.0,17.200001
4264,25,1100.0,16.700001
4265,25,1200.0,16.200001
4266,25,1300.0,16.0
4267,25,1400.0,15.8
4268,25,1500.0,15.5
4269,25,1600.0,15.2
4270,25,1700.0,15.5
4271,25,1800.0,15.7
4272,25,1900.0,16.0
4273,25,2000.0,15.1
4274,25,2100.0,15.7
4275,25,2200.0,17.799999
4276,25,2300.0,19.700001
4277,26,0.0,22.799999
4278,26,100.0,23.4
4279,26,200.0,24.4
4280,26,300.0,25.1
4281,26,400.0,25.200001
4282,26,500.0,24.4
4283,26,600.0,24.799999
4284,26,700.0,24.0
4285,26,800.0,21.700001
4286,26,900.0,19.5
4287,26,1000.0,18.1
4288,26,1100.0,17.299999
4289,26,1200.0,16.6
4290,26,1300.0,15.9
4291,26,1400.0,15.6
4292,26,1500.0,15.2
4293,26,1600.0,15.0
4294,26,1700.0,14.7
4295,26,1800.0,14.3
4296,26,1900.0,14.1
4297,26,2000.0,14.3
4298,26,2100.0,15.4
4299,26,2200.0,18.6
4300,26,2300.0,21.4
4301,27,0.0,23.0
4302,27,100.0,25.0
4303,27,200.0,26.1
4304,27,300.0,27.799999
4305,27,400.0,27.1
4306,27,500.0,28.1
4307,27,600.0,27.1
4308,27,700.0,24.4
4309,27,800.0,22.1
4310,27,900.0,21.0
4311,27,1000.0,19.700001
4312,27,1100.0,19.5
4313,27,1200.0,19.299999
4314,27,1300.0,19.0
4315,27,1400.0,19.0
4316,27,1500.0,18.700001
4317,27,1600.0,18.6
4318,27,1700.0,18.299999
4319,27,1800.0,18.0
4320,27,1900.0,18.1
4321,27,2000.0,18.4
4322,27,2100.0,-50.0
4323,27,2200.0,21.1
4324,27,2300.0,23.700001
4325,28,0.0,26.200001
4326,28,100.0,26.299999
4327,28,200.0,25.9
4328,28,300.0,27.6
4329,28,400.0,28.4
4330,28,500.0,28.200001
4331,28,600.0,27.5
4332,28,700.0,26.6
4333,28,800.0,23.6
4334,28,900.0,22.1
4335,28,1000.0,20.799999
4336,28,1100.0,19.700001
4337,28,1200.0,18.700001
4338,28,1300.0,17.9
4339,28,1400.0,17.9
4340,28,1500.0,17.5
4341,28,1600.0,17.299999
4342,28,1700.0,16.6
4343,28,1800.0,16.700001
4344,28,1900.0,16.1
4345,28,2000.0,15.4
4346,28,2100.0,16.0
4347,28,2200.0,18.299999
4348,28,2300.0,21.299999
4349,29,0.0,23.5
4350,29,100.0,25.5
4351,29,200.0,26.299999
4352,29,300.0,27.0
4353,29,400.0,27.299999
4354,29,500.0,27.4
4355,29,600.0,26.6
4356,29,700.0,24.799999
4357,29,800.0,20.700001
4358,29,900.0,17.799999
4359,29,1000.0,15.9
4360,29,1100.0,15.4
4361,29,1200.0,14.7
4362,29,1300.0,14.0
4363,29,1400.0,13.5
4364,29,1500.0,13.3
4365,29,1600.0,12.7
4366,29,1700.0,12.4
4367,29,1800.0,12.1
4368,29,1900.0,11.7
4369,29,2000.0,11.5
4370,29,2100.0,11.9
4371,29,2200.0,15.8
4372,29,2300.0,19.799999
4373,30,0.0,22.299999
4374,30,100.0,25.1
4375,30,200.0,26.200001
4376,30,300.0,27.799999
4377,30,400.0,27.6
4378,30,500.0,28.799999
4379,30,600.0,27.799999
4380,30,700.0,25.0
4381,30,800.0,21.299999
4382,30,900.0,19.5
4383,30,1000.0,18.4
4384,30,1100.0,17.5
4385,30,1200.0,17.0
4386,30,1300.0,17.0
4387,30,1400.0,16.799999
4388,30,1500.0,16.299999
4389,30,1600.0,15.7
4390,30,1700.0,15.5
4391,30,1800.0,14.9
4392,30,1900.0,14.6
4393,30,2000.0,14.3
4394,30,2100.0,14.8
4395,30,2200.0,16.5
4396,30,2300.0,19.0
4398,1,0.0,22.0
4399,1,100.0,24.0
4400,1,200.0,25.9
4401,1,300.0,26.200001
4402,1,400.0,25.9
4403,1,500.0,25.9
4404,1,600.0,24.700001
4405,1,700.0,24.4
4406,1,800.0,22.799999
4407,1,900.0,21.9
4408,1,1000.0,20.5
4409,1,1100.0,19.9
4410,1,1200.0,19.6
4411,1,1300.0,19.700001
4412,1,1400.0,19.4
4413,1,1500.0,19.299999
4414,1,1600.0,19.9
4415,1,1700.0,19.700001
4416,1,1800.0,19.799999
4417,1,1900.0,19.4
4418,1,2000.0,19.4
4419,1,2100.0,21.0
4420,1,2200.0,21.200001
4421,1,2300.0,20.799999
4422,2,0.0,21.0
4423,2,100.0,21.0
4424,2,200.0,20.9
4425,2,300.0,20.799999
4426,2,400.0,20.799999
4427,2,500.0,21.0
4428,2,600.0,20.799999
4429,2,700.0,20.799999
4430,2,800.0,20.700001
4431,2,900.0,20.6
4432,2,1000.0,20.4
4433,2,1100.0,20.299999
4434,2,1200.0,20.1
4435,2,1300.0,20.299999
4436,2,1400.0,19.9
4437,2,1500.0,20.0
4438,2,1600.0,19.5
4439,2,1700.0,20.200001
4440,2,1800.0,19.9
4441,2,1900.0,19.5
4442,2,2000.0,19.6
4443,2,2100.0,20.1
4444,2,2200.0,20.5
4445,2,2300.0,22.200001
4446,3,0.0,23.299999
4447,3,100.0,25.200001
4448,3,200.0,26.4
4449,3,300.0,25.6
4450,3,400.0,26.299999
4451,3,500.0,26.0
4452,3,600.0,26.6
4453,3,700.0,25.1
4454,3,800.0,22.4
4455,3,900.0,20.200001
4456,3,1000.0,19.5
4457,3,1100.0,18.799999
4458,3,1200.0,18.0
4459,3,1300.0,17.799999
4460,3,1400.0,17.0
4461,3,1500.0,16.700001
4462,3,1600.0,17.0
4463,3,1700.0,17.4
4464,3,1800.0,17.9
4465,3,1900.0,18.6
4466,3,2000.0,18.9
4467,3,2100.0,19.4
4468,3,2200.0,19.9
4469,3,2300.0,20.700001
4470,4,0.0,21.200001
4471,4,100.0,22.799999
4472,4,200.0,25.1
4473,4,300.0,26.1
4474,4,400.0,25.9
4475,4,500.0,26.4
4476,4,600.0,25.700001
4477,4,700.0,25.299999
4478,4,800.0,22.9
4479,4,900.0,22.200001
4480,4,1000.0,20.6
4481,4,1100.0,19.200001
4482,4,1200.0,18.700001
4483,4,1300.0,19.200001
4484,4,1400.0,19.5
4485,4,1500.0,19.1
4486,4,1600.0,19.0
4487,4,1700.0,19.299999
4488,4,1800.0,18.700001
4489,4,1900.0,18.4
4490,4,2000.0,18.4
4491,4,2100.0,18.4
4492,4,2200.0,18.700001
4493,4,2300.0,19.200001
4494,5,0.0,19.299999
4495,5,100.0,18.5
4496,5,200.0,18.799999
4497,5,300.0,18.9
4498,5,400.0,18.9
4499,5,500.0,21.200001
4500,5,600.0,19.799999
4501,5,700.0,18.4
4502,5,800.0,17.0
4503,5,900.0,15.1
4504,5,1000.0,14.7
4505,5,1100.0,14.0
4506,5,1200.0,13.6
4507,5,1300.0,14.1
4508,5,1400.0,15.7
4509,5,1500.0,15.9
4510,5,1600.0,15.2
4511,5,1700.0,14.7
4512,5,1800.0,14.4
4513,5,1900.0,14.5
4514,5,2000.0,13.1
4515,5,2100.0,13.2
4516,5,2200.0,16.0
4517,5,2300.0,18.299999
4518,6,0.0,18.700001
4519,6,100.0,20.799999
4520,6,200.0,21.1
4521,6,300.0,21.299999
4522,6,400.0,21.6
4523,6,500.0,21.5
4524,6,600.0,20.799999
4525,6,700.0,20.0
4526,6,800.0,18.5
4527,6,900.0,17.0
4528,6,1000.0,16.4
4529,6,1100.0,15.3
4530,6,1200.0,15.2
4531,6,1300.0,15.4
4532,6,1400.0,15.9
4533,6,1500.0,15.7
4534,6,1600.0,15.1
4535,6,1700.0,15.3
4536,6,1800.0,14.7
4537,6,1900.0,14.0
4538,6,2000.0,14.2
4539,6,2100.0,13.8
4540,6,2200.0,13.8
4541,6,2300.0,13.9
4542,7,0.0,14.3
4543,7,100.0,14.4
4544,7,200.0,15.0
4545,7,300.0,15.5
4546,7,400.0,15.3
4547,7,500.0,15.3
4548,7,600.0,15.4
4549,7,700.0,15.3
4550,7,800.0,15.1
4551,7,900.0,15.1
4552,7,1000.0,15.4
4553,7,1100.0,15.0
4554,7,1200.0,14.9
4555,7,1300.0,14.5
4556,7,1400.0,14.0
4557,7,1500.0,14.4
4558,7,1600.0,13.3
4559,7,1700.0,13.0
4560,7,1800.0,12.7
4561,7,1900.0,12.3
4562,7,2000.0,12.8
4563,7,2100.0,12.4
4564,7,2200.0,13.2
4565,7,2300.0,16.1
4566,8,0.0,18.799999
4567,8,100.0,19.9
4568,8,200.0,20.9
4569,8,300.0,20.1
4570,8,400.0,19.799999
4571,8,500.0,19.200001
4572,8,600.0,18.4
4573,8,700.0,16.700001
4574,8,800.0,12.9
4575,8,900.0,12.4
4576,8,1000.0,10.2
4577,8,1100.0,12.1
4578,8,1200.0,7.5
4579,8,1300.0,7.1
4580,8,1400.0,6.4
4581,8,1500.0,5.4
4582,8,1600.0,5.2
4583,8,1700.0,4.6
4584,8,1800.0,3.7
4585,8,1900.0,3.4
4586,8,2000.0,3.3
4587,8,2100.0,4.2
4588,8,2200.0,8.1
4589,8,2300.0,12.5
4590,9,0.0,15.5
4591,9,100.0,17.6
4592,9,200.0,18.1
4593,9,300.0,18.799999
4594,9,400.0,19.299999
4595,9,500.0,18.9
4596,9,600.0,18.9
4597,9,700.0,15.2
4598,9,800.0,12.7
4599,9,900.0,11.0
4600,9,1000.0,9.8
4601,9,1100.0,9.0
4602,9,1200.0,8.5
4603,9,1300.0,7.9
4604,9,1400.0,8.0
4605,9,1500.0,7.6
4606,9,1600.0,7.7
4607,9,1700.0,7.7
4608,9,1800.0,7.7
4609,9,1900.0,8.1
4610,9,2000.0,8.6
4611,9,2100.0,9.0
4612,9,2200.0,10.4
4613,9,2300.0,12.4
4614,10,0.0,14.0
4615,10,100.0,15.4
4616,10,200.0,16.799999
4617,10,300.0,17.299999
4618,10,400.0,18.299999
4619,10,500.0,18.799999
4620,10,600.0,18.4
4621,10,700.0,16.799999
4622,10,800.0,15.5
4623,10,900.0,14.4
4624,10,1000.0,13.3
4625,10,1100.0,12.1
4626,10,1200.0,11.1
4627,10,1300.0,10.3
4628,10,1400.0,9.6
4629,10,1500.0,9.7
4630,10,1600.0,9.2
4631,10,1700.0,8.7
4632,10,1800.0,8.5
4633,10,1900.0,9.3
4634,10,2000.0,9.6
4635,10,2100.0,10.1
4636,10,2200.0,13.0
4637,10,2300.0,14.5
4638,11,0.0,18.5
4639,11,100.0,20.299999
4640,11,200.0,21.799999
4641,11,300.0,23.5
4642,11,400.0,24.1
4643,11,500.0,24.799999
4644,11,600.0,24.200001
4645,11,700.0,20.700001
4646,11,800.0,16.700001
4647,11,900.0,15.4
4648,11,1000.0,14.3
4649,11,1100.0,13.5
4650,11,1200.0,13.6
4651,11,1300.0,12.9
4652,11,1400.0,12.3
4653,11,1500.0,11.0
4654,11,1600.0,11.1
4655,11,1700.0,10.7
4656,11,1800.0,10.8
4657,11,1900.0,10.1
4658,11,2000.0,9.7
4659,11,2100.0,10.6
4660,11,2200.0,14.6
4661,11,2300.0,19.1
4662,12,0.0,20.799999
4663,12,100.0,21.5
4664,12,200.0,22.4
4665,12,300.0,23.6
4666,12,400.0,23.700001
4667,12,500.0,23.4
4668,12,600.0,22.299999
4669,12,700.0,20.299999
4670,12,800.0,18.5
4671,12,900.0,17.299999
4672,12,1000.0,16.299999
4673,12,1100.0,15.1
4674,12,1200.0,12.4
4675,12,1300.0,11.0
4676,12,1400.0,9.5
4677,12,1500.0,8.8
4678,12,1600.0,8.2
4679,12,1700.0,7.8
4680,12,1800.0,6.8
4681,12,1900.0,6.7
4682,12,2000.0,6.3
4683,12,2100.0,7.1
4684,12,2200.0,10.2
4685,12,2300.0,15.0
4686,13,0.0,18.9
4687,13,100.0,20.4
4688,13,200.0,21.200001
4689,13,300.0,21.9
4690,13,400.0,22.4
4691,13,500.0,22.1
4692,13,600.0,22.200001
4693,13,700.0,19.9
4694,13,800.0,15.2
4695,13,900.0,13.4
4696,13,1000.0,11.9
4697,13,1100.0,11.1
4698,13,1200.0,10.9
4699,13,1300.0,10.0
4700,13,1400.0,9.9
4701,13,1500.0,9.5
4702,13,1600.0,9.0
4703,13,1700.0,8.5
4704,13,1800.0,8.1
4705,13,1900.0,7.5
4706,13,2000.0,7.4
4707,13,2100.0,8.3
4708,13,2200.0,11.0
4709,13,2300.0,15.0
4710,14,0.0,17.0
4711,14,100.0,16.700001
4712,14,200.0,18.200001
4713,14,300.0,18.6
4714,14,400.0,18.299999
4715,14,500.0,17.799999
4716,14,600.0,16.799999
4717,14,700.0,15.4
4718,14,800.0,13.6
4719,14,900.0,9.9
4720,14,1000.0,8.7
4721,14,1100.0,7.5
4722,14,1200.0,6.8
4723,14,1300.0,6.5
4724,14,1400.0,5.7
4725,14,1500.0,4.9
4726,14,1600.0,4.7
4727,14,1700.0,5.3
4728,14,1800.0,6.7
4729,14,1900.0,7.4
4730,14,2000.0,8.0
4731,14,2100.0,7.2
4732,14,2200.0,9.3
4733,14,2300.0,12.7
4734,15,0.0,16.299999
4735,15,100.0,17.299999
4736,15,200.0,18.6
4737,15,300.0,19.4
4738,15,400.0,19.0
4739,15,500.0,19.700001
4740,15,600.0,19.4
4741,15,700.0,15.1
4742,15,800.0,12.3
4743,15,900.0,11.1
4744,15,1000.0,10.3
4745,15,1100.0,9.3
4746,15,1200.0,8.7
4747,15,1300.0,8.0
4748,15,1400.0,7.4
4749,15,1500.0,7.0
4750,15,1600.0,7.4
4751,15,1700.0,6.8
4752,15,1800.0,6.2
4753,15,1900.0,5.6
4754,15,2000.0,5.2
4755,15,2100.0,5.6
4756,15,2200.0,9.6
4757,15,2300.0,13.1
4758,16,0.0,15.0
4759,16,100.0,18.0
4760,16,200.0,18.700001
4761,16,300.0,19.5
4762,16,400.0,19.6
4763,16,500.0,19.6
4764,16,600.0,18.5
4765,16,700.0,16.1
4766,16,800.0,13.0
4767,16,900.0,10.8
4768,16,1000.0,9.9
4769,16,1100.0,9.6
4770,16,1200.0,9.5
4771,16,1300.0,9.5
4772,16,1400.0,9.5
4773,16,1500.0,9.1
4774,16,1600.0,8.7
4775,16,1700.0,8.6
4776,16,1800.0,8.7
4777,16,1900.0,8.6
4778,16,2000.0,8.7
4779,16,2100.0,8.6
4780,16,2200.0,10.6
4781,16,2300.0,12.7
4782,17,0.0,14.7
4783,17,100.0,16.4
4784,17,200.0,18.1
4785,17,300.0,18.4
4786,17,400.0,18.4
4787,17,500.0,20.200001
4788,17,600.0,19.799999
4789,17,700.0,18.299999
4790,17,800.0,13.7
4791,17,900.0,11.6
4792,17,1000.0,10.2
4793,17,1100.0,9.7
4794,17,1200.0,9.2
4795,17,1300.0,8.4
4796,17,1400.0,8.2
4797,17,1500.0,8.4
4798,17,1600.0,8.1
4799,17,1700.0,7.9
4800,17,1800.0,7.7
4801,17,1900.0,7.6
4802,17,2000.0,7.6
4803,17,2100.0,8.2
4804,17,2200.0,9.6
4805,17,2300.0,12.3
4806,18,0.0,16.4
4807,18,100.0,17.799999
4808,18,200.0,19.9
4809,18,300.0,20.0
4810,18,400.0,22.0
4811,18,500.0,20.799999
4812,18,600.0,20.299999
4813,18,700.0,19.6
4814,18,800.0,18.6
4815,18,900.0,16.4
4816,18,1000.0,13.8
4817,18,1100.0,12.2
4818,18,1200.0,11.4
4819,18,1300.0,10.9
4820,18,1400.0,11.6
4821,18,1500.0,10.8
4822,18,1600.0,10.9
4823,18,1700.0,11.4
4824,18,1800.0,10.2
4825,18,1900.0,9.3
4826,18,2000.0,9.2
4827,18,2100.0,8.8
4828,18,2200.0,10.6
4829,18,2300.0,15.6
4830,19,0.0,18.4
4831,19,100.0,20.4
4832,19,200.0,20.700001
4833,19,300.0,21.5
4834,19,400.0,21.6
4835,19,500.0,22.0
4836,19,600.0,21.6
4837,19,700.0,19.299999
4838,19,800.0,16.0
4839,19,900.0,14.4
4840,19,1000.0,12.4
4841,19,1100.0,11.4
4842,19,1200.0,11.3
4843,19,1300.0,10.4
4844,19,1400.0,10.0
4845,19,1500.0,9.2
4846,19,1600.0,9.0
4847,19,1700.0,9.7
4848,19,1800.0,9.7
4849,19,1900.0,10.4
4850,19,2000.0,10.1
4851,19,2100.0,10.6
4852,19,2200.0,11.3
4853,19,2300.0,12.5
4854,20,0.0,13.6
4855,20,100.0,16.6
4856,20,200.0,20.0
4857,20,300.0,21.1
4858,20,400.0,21.700001
4859,20,500.0,21.1
4860,20,600.0,20.4
4861,20,700.0,16.799999
4862,20,800.0,14.1
4863,20,900.0,12.4
4864,20,1000.0,11.3
4865,20,1100.0,10.0
4866,20,1200.0,9.5
4867,20,1300.0,9.0
4868,20,1400.0,8.3
4869,20,1500.0,7.7
4870,20,1600.0,7.1
4871,20,1700.0,6.9
4872,20,1800.0,6.9
4873,20,1900.0,6.6
4874,20,2000.0,6.6
4875,20,2100.0,7.3
4876,20,2200.0,7.6
4877,20,2300.0,10.1
4878,21,0.0,15.8
4879,21,100.0,19.6
4880,21,200.0,20.799999
4881,21,300.0,22.299999
4882,21,400.0,23.200001
4883,21,500.0,23.200001
4884,21,600.0,23.1
4885,21,700.0,18.200001
4886,21,800.0,14.6
4887,21,900.0,13.0
4888,21,1000.0,11.8
4889,21,1100.0,11.3
4890,21,1200.0,10.6
4891,21,1300.0,9.9
4892,21,1400.0,9.2
4893,21,1500.0,9.0
4894,21,1600.0,8.7
4895,21,1700.0,8.5
4896,21,1800.0,7.8
4897,21,1900.0,7.5
4898,21,2000.0,7.0
4899,21,2100.0,7.1
4900,21,2200.0,10.4
4901,21,2300.0,15.5
4902,22,0.0,18.799999
4903,22,100.0,20.6
4904,22,200.0,21.9
4905,22,300.0,22.6
4906,22,400.0,22.799999
4907,22,500.0,23.6
4908,22,600.0,22.1
4909,22,700.0,18.200001
4910,22,800.0,16.1
4911,22,900.0,13.9
4912,22,1000.0,12.8
4913,22,1100.0,11.6
4914,22,1200.0,11.0
4915,22,1300.0,10.2
4916,22,1400.0,9.7
4917,22,1500.0,9.7
4918,22,1600.0,9.3
4919,22,1700.0,9.3
4920,22,1800.0,9.0
4921,22,1900.0,9.2
4922,22,2000.0,9.5
4923,22,2100.0,9.6
4924,22,2200.0,10.6
4925,22,2300.0,13.1
4926,23,0.0,17.1
4927,23,100.0,18.200001
4928,23,200.0,19.1
4929,23,300.0,19.799999
4930,23,400.0,19.299999
4931,23,500.0,19.4
4932,23,600.0,19.0
4933,23,700.0,18.200001
4934,23,800.0,16.4
4935,23,900.0,15.8
4936,23,1000.0,15.4
4937,23,1100.0,14.8
4938,23,1200.0,14.1
4939,23,1300.0,13.8
4940,23,1400.0,13.5
4941,23,1500.0,13.5
4942,23,1600.0,13.5
4943,23,1700.0,12.9
4944,23,1800.0,12.3
4945,23,1900.0,12.1
4946,23,2000.0,11.3
4947,23,2100.0,11.4
4948,23,2200.0,13.4
4949,23,2300.0,16.200001
4950,24,0.0,18.799999
4951,24,100.0,20.4
4952,24,200.0,21.6
4953,24,300.0,22.299999
4954,24,400.0,23.0
4955,24,500.0,22.700001
4956,24,600.0,22.799999
4957,24,700.0,20.4
4958,24,800.0,18.1
4959,24,900.0,16.799999
4960,24,1000.0,14.5
4961,24,1100.0,12.9
4962,24,1200.0,12.0
4963,24,1300.0,11.1
4964,24,1400.0,11.5
4965,24,1500.0,10.7
4966,24,1600.0,10.7
4967,24,1700.0,10.1
4968,24,1800.0,9.3
4969,24,1900.0,8.4
4970,24,2000.0,8.5
4971,24,2100.0,9.3
4972,24,2200.0,12.5
4973,24,2300.0,16.0
4974,25,0.0,18.9
4975,25,100.0,20.9
4976,25,200.0,21.799999
4977,25,300.0,21.299999
4978,25,400.0,21.0
4979,25,500.0,21.0
4980,25,600.0,20.4
4981,25,700.0,18.799999
4982,25,800.0,16.0
4983,25,900.0,17.1
4984,25,1000.0,14.7
4985,25,1100.0,15.7
4986,25,1200.0,15.2
4987,25,1300.0,15.0
4988,25,1400.0,14.4
4989,25,1500.0,13.8
4990,25,1600.0,12.4
4991,25,1700.0,11.7
4992,25,1800.0,11.8
4993,25,1900.0,11.4
4994,25,2000.0,10.2
4995,25,2100.0,9.3
4996,25,2200.0,10.2
4997,25,2300.0,11.4
4998,26,0.0,12.2
4999,26,100.0,12.6
5000,26,200.0,13.9
5001,26,300.0,14.2
5002,26,400.0,14.4
5003,26,500.0,14.9
5004,26,600.0,12.9
5005,26,700.0,11.8
5006,26,800.0,10.3
5007,26,900.0,7.9
5008,26,1000.0,7.2
5009,26,1100.0,6.4
5010,26,1200.0,5.5
5011,26,1300.0,4.4
5012,26,1400.0,4.5
5013,26,1500.0,5.2
5014,26,1600.0,4.4
5015,26,1700.0,3.2
5016,26,1800.0,2.5
5017,26,1900.0,2.0
5018,26,2000.0,1.5
5019,26,2100.0,1.7
5020,26,2200.0,4.5
5021,26,2300.0,8.8
5022,27,0.0,12.7
5023,27,100.0,14.4
5024,27,200.0,15.2
5025,27,300.0,16.0
5026,27,400.0,16.200001
5027,27,500.0,16.200001
5028,27,600.0,15.8
5029,27,700.0,12.4
5030,27,800.0,10.0
5031,27,900.0,7.9
5032,27,1000.0,6.4
5033,27,1100.0,5.1
5034,27,1200.0,4.7
5035,27,1300.0,4.0
5036,27,1400.0,3.5
5037,27,1500.0,3.0
5038,27,1600.0,2.7
5039,27,1700.0,2.2
5040,27,1800.0,1.6
5041,27,1900.0,1.5
5042,27,2000.0,1.4
5043,27,2100.0,1.2
5044,27,2200.0,4.8
5045,27,2300.0,9.3
5046,28,0.0,12.3
5047,28,100.0,15.0
5048,28,200.0,16.200001
5049,28,300.0,17.200001
5050,28,400.0,17.6
5051,28,500.0,16.799999
5052,28,600.0,16.200001
5053,28,700.0,14.7
5054,28,800.0,12.4
5055,28,900.0,11.4
5056,28,1000.0,11.9
5057,28,1100.0,11.2
5058,28,1200.0,11.1
5059,28,1300.0,12.1
5060,28,1400.0,12.8
5061,28,1500.0,11.8
5062,28,1600.0,12.1
5063,28,1700.0,11.2
5064,28,1800.0,9.9
5065,28,1900.0,9.8
5066,28,2000.0,9.5
5067,28,2100.0,9.1
5068,28,2200.0,9.3
5069,28,2300.0,12.3
5070,29,0.0,15.8
5071,29,100.0,16.6
5072,29,200.0,16.700001
5073,29,300.0,17.5
5074,29,400.0,16.700001
5075,29,500.0,16.9
5076,29,600.0,16.700001
5077,29,700.0,14.8
5078,29,800.0,13.7
5079,29,900.0,12.6
5080,29,1000.0,12.1
5081,29,1100.0,8.7
5082,29,1200.0,6.5
5083,29,1300.0,5.8
5084,29,1400.0,4.9
5085,29,1500.0,4.5
5086,29,1600.0,3.7
5087,29,1700.0,3.5
5088,29,1800.0,2.2
5089,29,1900.0,2.1
5090,29,2000.0,1.7
5091,29,2100.0,1.5
5092,29,2200.0,4.7
5093,29,2300.0,9.3
5094,30,0.0,13.0
5095,30,100.0,14.8
5096,30,200.0,15.6
5097,30,300.0,16.1
5098,30,400.0,16.5
5099,30,500.0,16.700001
5100,30,600.0,16.4
5101,30,700.0,15.0
5102,30,800.0,9.8
5103,30,900.0,8.4
5104,30,1000.0,7.1
5105,30,1100.0,6.0
5106,30,1200.0,5.4
5107,30,1300.0,4.9
5108,30,1400.0,4.1
5109,30,1500.0,3.6
5110,30,1600.0,3.4
5111,30,1700.0,2.9
5112,30,1800.0,2.6
5113,30,1900.0,2.4
5114,30,2000.0,2.3
5115,30,2100.0,2.5
5116,30,2200.0,5.1
5117,30,2300.0,8.7
5118,31,0.0,13.3
5119,31,100.0,16.799999
5120,31,200.0,18.299999
5121,31,300.0,19.799999
5122,31,400.0,20.5
5123,31,500.0,19.9
5124,31,600.0,19.4
5125,31,700.0,16.799999
5126,31,800.0,13.5
5127,31,900.0,12.6
5128,31,1000.0,12.4
5129,31,1100.0,11.2
5130,31,1200.0,10.3
5131,31,1300.0,9.5
5132,31,1400.0,8.9
5133,31,1500.0,8.4
5134,31,1600.0,8.2
5135,31,1700.0,7.9
5136,31,1800.0,8.4
5137,31,1900.0,9.1
5138,31,2000.0,9.7
5139,31,2100.0,10.3
5140,31,2200.0,11.7
5141,31,2300.0,11.8
5143,1,0.0,12.8
5144,1,100.0,17.5
5145,1,200.0,18.799999
5146,1,300.0,18.9
5147,1,400.0,19.4
5148,1,500.0,19.299999
5149,1,600.0,18.4
5150,1,700.0,14.5
5151,1,800.0,10.4
5152,1,900.0,9.0
5153,1,1000.0,7.7
5154,1,1100.0,7.0
5155,1,1200.0,6.4
5156,1,1300.0,5.3
